Ano,FECHA,MES,AGENCIA,numero,ordencomp,dcliente,pproducto,tipo_medio,dmedio,bruto,INV,Grupo de Medios,INV.Dolar,,,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18
2017,may-17,5,LA TRES,INSTLOGRL3TVMAY,83325,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV6. REPRETEL,"5,482,000","6,228,480",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,10728.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,LA TRES,INSTLOGRL3TVMAY,83326,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TELEVISORA DE COSTA RICA S.A.,"8,567,000","9,737,640",TELEVISORA DE COSTA RICA S.A.,16773.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,LA TRES,INSTLOGRL3CINE1,83419,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CINES,CINEMARK DE COSTA RICA,"1,547,457","1,547,457",PUBLICIDAD CINEVISION DE C.R. S.A.,2665.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-086-17,38358,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"4,133,000","4,711,620",GRUPO NACION GN S.A.,8116.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-092-17,38393,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"4,133,000","4,711,620",GRUPO NACION GN S.A.,8116.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-085-17,38318,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,CINES,"FLIX CINEVISION COSTA RICA, S.A","5,750,000","5,750,000","FLIX CINEVISION COSTA RICA, S.A",9904.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-085-17,38319,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,CINES,INVERSIONES DE CINEMA DE CR S.A (CINEPO,"8,625,000","8,625,000",INVERSIONES DE CINEMA DE CR S.A.,14857.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-096-17,38411,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","8,690,400","8,690,400","AERIS HOLDING COSTA RICA, S.A.",14969.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-096-17,38412,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","965,600","965,600","AERIS HOLDING COSTA RICA, S.A.",1663.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-094-17,38397,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (KIOSKOS),"590,000","590,000",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1016.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-093-17,38396,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (VALLAS),"442,500","442,500",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,762.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-095-17,38398,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (VALLAS),"648,410","648,410",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1116.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-097-17,38413,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,6976.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-087-17,38364,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,PUBLICIDAD EN INTERNET S.A,"2,392,000","2,392,000",PUBLICIDAD EN INTERNET S.A.,4120.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-076-17,38274,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"8,315,386","8,315,386",GALLILLEO AGENCIA DIGITAL S.A.,14323.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-078-17,38286,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,403,270","1,403,270",GALLILLEO AGENCIA DIGITAL S.A.,2417.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-079-17,38293,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"199,853","199,853",GALLILLEO AGENCIA DIGITAL S.A.,344.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-080-17,38294,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,317,325","1,501,751",GALLILLEO AGENCIA DIGITAL S.A.,2586.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-081-17,38295,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,317,710","1,502,190",GALLILLEO AGENCIA DIGITAL S.A.,2587.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-082-17,38296,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"692,823","692,823",GALLILLEO AGENCIA DIGITAL S.A.,1193.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-083-17,38297,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"928,780","928,780",GALLILLEO AGENCIA DIGITAL S.A.,1599.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-077-17,38275,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,LATIN INTERACTIVE GROUP S.A.,"1,071,737","1,071,737",LATIN INTERACTIVE GROUP S.A.,1846.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-098-17,38414,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4650.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-075-17,38234,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,ESTRATEGIA NEGOCIOS (*),"1,026,000","1,159,380",GRUPO EYN S.A.,1997.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-089-17,38366,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,VIDA Y EXITO (*),"956,800","1,081,184",NORTHERN MEDIA GROUP,1862.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,may-17,5,OGILVY,INS INSIME-074-17,38229,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"2,100,000","2,394,000",SISTEMA NACIONAL DE RADIO Y TV S.A.,4123.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3TOP6,83331,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,TOP MEDIA COSTA RICA S.A.,"795,900","795,900",TOP MEDIA ,1379.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3EXIMC1,83273,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (VALLAS),"909,600","909,600",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,1576.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3EXIMC1,83274,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (VALLAS),"150,653","150,653",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,261.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3EXIMC1,83275,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (VALLAS),"312,675","353,323",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,612.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3EXLO1,83281,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,PUBLIGRAFIK GROUP IN S.A.,"1,421,250","1,421,250",PUBLIGRAFIK GROUP IN S.A.,2463.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3EXPUB,83280,INSTITUTO NACIONAL DE SEGUROS,LOGROS,EXTERIORES,PUBLIEX,"1,023,300","1,023,300",PUBLIEX S S.A.,1773.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3DI2MES,83350,INSTITUTO NACIONAL DE SEGUROS,LOGROS,DIGITAL,GALILEO AGENCIA DIGITAL,"852,750","972,135",GALLILLEO AGENCIA DIGITAL S.A.,1685.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3DI2MES,83358,INSTITUTO NACIONAL DE SEGUROS,LOGROS,DIGITAL,GALILEO AGENCIA DIGITAL,"5,502,307","5,502,307",GALLILLEO AGENCIA DIGITAL S.A.,9537.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3RDLO6,83427,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,COLUMBIA / 98.7 FM / 760 AM,"1,010,275","1,010,275",GRUPO COLUMBIA,1751.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3RDL6,83257,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,CENTRAL DE RADIOS CDR S.A. (DISNEY 101.1,"75,600","75,600",CENTRAL DE RADIOS S.A.,131.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3RDLO6,83428,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,CADENA MUSICAL S.A. (RADIO MUSICAL),"1,070,724","1,070,724",CADENA MUSICAL S.A.,1855.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3RDL6,83258,INSTITUTO NACIONAL DE SEGUROS,LOGROS,RADIO,TELEVISORA DE COSTA RICA S.A.,0,0,TELEVISORA DE COSTA RICA S.A.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3TVJUNIO,83740,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV11. REPRETEL,"790,000","900,600",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,1561.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRLESINMAY1,83366,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"413,725","470,174",SISTEMA NACIONAL DE RADIO Y TV S.A.,814.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRLESINMAY2,83368,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,0,0,SISTEMA NACIONAL DE RADIO Y TV S.A.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3SINJUN,83674,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"1,502,900","1,708,152",SISTEMA NACIONAL DE RADIO Y TV S.A.,2960.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRSINADIC,83747,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"2,639,973","3,000,000",SISTEMA NACIONAL DE RADIO Y TV S.A.,5200.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3TVJU,83414,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV6. REPRETEL,"1,350,000","1,534,800",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,2660.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3TVJUNIO,83741,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TV6. REPRETEL,"1,250,000","1,425,000",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,2470.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3TVJU,83415,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TELEVISORA DE COSTA RICA S.A.,"2,874,000","3,266,780",TELEVISORA DE COSTA RICA S.A.,5662.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3TVJUNIO,83742,INSTITUTO NACIONAL DE SEGUROS,LOGROS,TELEVISION,TELEVISORA DE COSTA RICA S.A.,"2,353,000","2,676,620",TELEVISORA DE COSTA RICA S.A.,4639.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3CABLE1,83784,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CABLE,"MILLICOM CABLE COSTA RICA, S. A.","335,695","379,335","MILLICOM CABLE COSTA RICA, S. A.",657.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3CINE2,83420,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CINES,CINEPOLIS,"2,328,008","2,328,008",CINEPOLIS DE COSTA RICA S.A.,4035.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,LA TRES,INSTLOGRL3CABLE1,83785,INSTITUTO NACIONAL DE SEGUROS,LOGROS,CABLE,CABLE TICA,"248,278","280,554",TELEVISION METROPOLITANA S.A.,486.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-110-17,38631,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,337.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-121-17,38806,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,337.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-130-17,38869,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"256,184","292,050",SOCIEDAD PERIODISTICA EXTRA LTDA,506.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-132-17,38898,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,337.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-111-17,38632,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,451.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-122-17,38807,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,451.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-125-17,38827,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"4,133,000","4,711,620",GRUPO NACION GN S.A.,8166.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-131-17,38870,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"328,500","374,490",GRUPO NACION GN S.A.,649.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-133-17,38913,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,451.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-124-17,38810,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,CINES,"FLIX CINEVISION COSTA RICA, S.A","5,760,000","5,760,000","FLIX CINEVISION COSTA RICA, S.A",9984.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-124-17,38811,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,CINES,INVERSIONES DE CINEMA DE CR S.A (CINEPO,"8,640,000","8,640,000",INVERSIONES DE CINEMA DE CR S.A.,14976.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-099-17,38415,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","8,690,400","8,690,400","AERIS HOLDING COSTA RICA, S.A.",15063.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-099-17,38416,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","965,600","965,600","AERIS HOLDING COSTA RICA, S.A.",1673.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-113-17,38664,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,EQUIPAMENTOS URBANOS DE COSTA RICA S.A.,"1,035,000","1,035,000",EQUIPAMIENTOS URBANOS DE C.R. S.A.,1794.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-113-17,38665,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,EQUIPAMENTOS URBANOS DE COSTA RICA S.A.,"27,600","27,600",EQUIPAMIENTOS URBANOS DE C.R. S.A.,47.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-128-17,38865,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (KIOSKOS),"577,000","577,000",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1000.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-128-17,38866,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,GPO GIGANTOGRAFIAS (VALLAS),"634,123","634,123",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1099.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-100-17,38417,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,7020.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-129-17,38867,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"5,820,000","5,820,000",FID1065  ICODER - BNCR,10088.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-084-17,38316,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"5,531,213","5,531,213",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,9587.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-084-17,38317,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"897,000","1,013,610",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,1756.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-114-17,38666,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"1,046,500","1,182,545",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,2049.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-114-17,38667,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"6,740,581","6,740,581",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,11683.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-118-17,38783,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"519,300","519,300",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,900.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-118-17,38784,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,INTERAMERICANA DE MEDIOS DE COMUNICACION,"900,120","1,017,136",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,1763.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-103-17,38437,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"3,096,867","3,096,867",GALLILLEO AGENCIA DIGITAL S.A.,5367.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-104-17,38439,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"276,319","276,319",GALLILLEO AGENCIA DIGITAL S.A.,478.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-106-17,38443,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,821,875","2,076,938",GALLILLEO AGENCIA DIGITAL S.A.,3600.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-107-17,38450,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,821,875","2,076,938",GALLILLEO AGENCIA DIGITAL S.A.,3600.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-108-17,38451,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"957,904","957,904",GALLILLEO AGENCIA DIGITAL S.A.,1660.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-109-17,38452,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,284,139","1,284,139",GALLILLEO AGENCIA DIGITAL S.A.,2225.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-119-17,38785,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"115,200","115,200",GALLILLEO AGENCIA DIGITAL S.A.,199.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-134-17,38960,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"115,400","115,400",GALLILLEO AGENCIA DIGITAL S.A.,200.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-105-17,38440,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,LATIN INTERACTIVE GROUP S.A.,"1,481,794","1,481,794",LATIN INTERACTIVE GROUP S.A.,2568.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-120-17,38790,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,ANDRES QUINTANA & CIA S.A. (RADIO 94.7),"1,500,000","1,500,000",ANDRES QUINTANA & CIA S.A.,2600.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,jun-17,6,OGILVY,INS INSIME-120-17,38791,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,RADIO,RADIO CARTAGO AM,"1,040,000","1,040,000",RADIO CARTAGO AM,1802.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
